"journal","model","term","Estimate","Std_Error","z_value","p_value","Odds_Ratio","CI_95_Lower","CI_95_Upper","significance","status","error"
"Psychological Science","m2_prior_expertise","edgecov.prior",7.75280261810843,0.245137329383296,31.6263648527645,1.60300296451053e-219,2328.08802161453,1439.90648936018,3764.12904340297,"***","ok",NA
"Psychological Science","m2_prior_expertise","nodecov.expertise_model_z",-0.741964966061964,0.0161519091037947,-45.9366729526511,0,0.476177323356609,0.461338741837385,0.491493175656573,"***","ok",NA
"Psychological Science","m3_prior_expertise_similarity","edges",-3.61851619185727,0.0372743142900016,-97.0780082955919,0,0.0268224463442201,0.0249327308217299,0.0288553882457811,"***","ok",NA
"Psychological Science","m3_prior_expertise_similarity","edgecov.prior",7.01775153128274,0.25942844896986,27.0508171295356,3.73585147065239e-161,1116.27388699206,671.33735241087,1856.09721596089,"***","ok",NA
"Psychological Science","m3_prior_expertise_similarity","nodecov.expertise_model_z",-0.537470460193963,0.0335397367342877,-16.0248860762376,8.56477056683451e-58,0.584224203226487,0.547053681038624,0.623920341761717,"***","ok",NA
"Psychological Science","m3_prior_expertise_similarity","absdiff.expertise_model_z",-0.251774019738824,0.0389057143389052,-6.47138920379757,9.71059499812803e-11,0.777420399885157,0.720341971118426,0.839021606944843,"***","ok",NA
"Psychological Science","m4_full","edges",-3.03273836484187,0.0401904687121296,-75.4591439717792,0,0.0481835132669083,0.0445335837463091,0.052132587486511,"***","ok",NA
"Psychological Science","m4_full","edgecov.prior",7.46154936291818,0.266390069285949,28.0098630662872,1.23220207051878e-172,1739.8416162436,1032.17636433888,2932.68568647373,"***","ok",NA
"Psychological Science","m4_full","nodecov.expertise_model_z",-0.781991437845348,0.0347938082977395,-22.4750171396487,7.28754704433225e-112,0.457494032601623,0.427334883727424,0.489781662663415,"***","ok",NA
"Psychological Science","m4_full","absdiff.expertise_model_z",-0.0631757291591018,0.0399901964784618,-1.57978041426047,0.114157162442069,0.938778488438842,0.868006119477905,1.01532124092122,"","ok",NA
"Psychological Science","m4_full","nodecov.leadership_model_z",0.280030411646399,0.00993666592222087,28.1815262622628,9.84995441998814e-175,1.3231700515053,1.29764949408074,1.34919251553424,"***","ok",NA
"Psychological Science","m4_full","absdiff.leadership_model_z",-0.943393410542283,0.0215047873800981,-43.8689950227251,0,0.389304521287721,0.373236581439222,0.406064190467733,"***","ok",NA
"The Economic Journal","m0_edges","edges",-4.74985535824522,0.0674036796838169,-70.4687842047535,0,0.00865294669000305,0.00758208864518678,0.00987504761864865,"***","ok",NA
"The Economic Journal","m1_prior","edges",-4.81004256624291,0.0694504509297119,-69.2586225409965,0,0.00814751288128626,0.00711062275734581,0.00933560511027644,"***","ok",NA
"The Economic Journal","m1_prior","edgecov.prior",5.98869756258455,0.575974341492238,10.3975075470706,2.54503143976827e-25,398.894736019967,128.996832946731,1233.49548039018,"***","ok",NA
"The Economic Journal","m2_prior_expertise","edges",-4.82028583924051,0.0701957243378496,-68.669222872331,0,0.00806448166430374,0.00702788509113358,0.00925397380158375,"***","ok",NA
"The Economic Journal","m2_prior_expertise","edgecov.prior",6.37871984352128,0.613729113378807,10.3933799203431,2.65764806624824e-25,589.172991062275,176.94001579076,1961.82198721943,"***","ok",NA
"The Economic Journal","m2_prior_expertise","nodecov.expertise_model_z",-0.104846363011606,0.0543656165640552,-1.92854178133109,0.053787772542959,0.900462856360813,0.809447816768544,1.00171170875778,"","ok",NA
"The Economic Journal","m3_prior_expertise_similarity","edges",-4.84836310857708,0.127486737076469,-38.0303333488637,1.82010898584544e-316,0.00784120224674662,0.00610750391848421,0.0100670345029666,"***","ok",NA
"The Economic Journal","m3_prior_expertise_similarity","edgecov.prior",6.44817442700707,0.669971381519939,9.62455204038468,6.29807409909717e-22,631.548302261418,169.869504081698,2347.99801321286,"***","ok",NA
"The Economic Journal","m3_prior_expertise_similarity","nodecov.expertise_model_z",-0.128368242777456,0.1049586815919,-1.22303596834969,0.221316111359519,0.879529439140497,0.71599130303274,1.08042099259888,"","ok",NA
